,HotelName,HotelAddress,HotelRating,ReviewDate,ReviewRating,ReviewTitle,ReviewText
2645,그랜드 워커힐 서울(구 쉐라톤그랜드워커힐),서울특별시 광진구 워커힐로 177,9.7,2019-12,10.0,좋아요~~,잔여객실이 저층(3층)밖에 없어서 묵었는데 객실상태 양호 화장실 양호했어요(칫솔 있음) 연말이라 로비에 사람들 많지만 객실은 조용했음. 발렛은 유료입니다.
2646,그랜드 워커힐 서울(구 쉐라톤그랜드워커힐),서울특별시 광진구 워커힐로 177,9.7,2019-12,10.0,워커힐,최고의 호텔이였습니다. 직원분들 포함 모두 최고였습니다. 워커힐이 왜 우리나라 최고의 호텔인지 알 수 있었습니다. 다음번에도 이용예정입니다.
2647,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2021-02,9.6,편하게 이용하고 갑니다,구로디지털단지역과 먹자골목이 가까워서 나름 편했습니다 로비 1층에 스타벅스도 있어서 좋았습니다
2648,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2021-01,7.2,좋았어요.,주차장이 협소한게 단점이에요. 직원분들 친절하시고 스타벅스도 호텔에 있어서 편합니다. 바로 걸어서 이마트도있어요.
2649,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-12,10.0,깨끗하고 친절한 포포인츠,근처에 일이잇어서 다보고 숙박을 하고 가려 예약햇어요 근데 그날 주차가 만차 엿나 보더라구여 주차하는데 끝까지 내려갓다 올라갓다 결국 차키를 맡기는데 다시 한자리 낫다고 다시 위로 올라오래서 정신이 없엇네요 알고보니 그날 예식에 돌잔치가 .....하필.. 그것외엔 갈때마다 주차도 늘 여유 잇엇고 직원분들도 친절하고 안내도 잘해주시고 청결은 늘 청결 냄새도 하나안나고 좋앗습니다 근처에 볼일이잇거나 일이잇으면 이용하려 합니다.
2650,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-12,10.0,굿!!,아주 편안함!! 잠시 머물렀지만 다시 오고 싶은 친절함^^
2651,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-12,5.6,위치갑,주변 음식점 많고 가성비좋음 일층빵집좀일찍오픈했으면해요
2652,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-11,10.0,깔끔하고 좋아요^^,직원분들도 친절하세요^^
2653,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-11,8.0,생각보다 깔끔하고 좋았어요.,"룸도 깔끔하고, 생각보다 넓어 좋았는데 룸체크가 제대로 안된건지 어메니티가 없어서 데스크 전화해서 받았네요;; 밤 12시가 넘은 시각 맞은 편 방, 어떤 젊은 커플들이 친구들을 데리고 들어와서 시끄럽게 놀아대느라 잠을 설쳤네요.... 약간 모텔에 온건가 싶은 생각이 들 정도로요.."
2654,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-11,10.0,만족합니다,올때마다 전체적으로 다 만족스러워요
2655,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-11,10.0,24h 패키지 정말 좋아요,24h 이용이라 3시 체크아웃해서 너무 좋았어요
2656,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-11,10.0,룸컨디션최고,룸 컨디션 완전좋고!! 밑에레스토랑 겁나 맛있고!! 불꽃피자도 추천용 ㅎㅎ
2657,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-10,8.0,잘 묵었습니다.,위치도 좋고 주변식당 등 먹거리가 많습니다. 근데 객실이 좁습니다. 먼지도 조금 많이 날리고요. 룸 컨디션은 좋은데 반해서요. 부대시설이 조금 더 있었으면 하는 바램입니다. 감사합니다.
2658,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-10,8.4,Tabel32 직원 태도,객실 및 프론트 직원 서비스 등은 만족스러웠으나 상품에 딸려있는 파스타 또는 브라우니 이용권을 쓰려고 2층에 있는 table32로 가니 이용권을 낚아채면서 안내해주더라구요. 그리고나서는 자기들끼리 속닥거리는 거 같은 기분도 들어서 기분이 별로였네요.
2659,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-10,10.0,"언제나 편안,친절.",편안하고 깔끔한 호텔 직원 분들도 너무 친절합니다. 침구류역시 너무 좋아요~
2660,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-10,9.2,잘 묵었습니다,"원래 베스트웨스턴 프랜차이즈였던 것으로 아는데 얼마 전 포포인츠 바이 쉐라톤으로 리노베이션한 걸 알고 투숙하게 되었습니다. 제가 묵은 방이 제일 끄트머리에 있는 방이어서 그랬는지 몰라도 iptv의 무선 랜 연결이 불안정해서 tv시청에 문제가 좀 있었는데 직원분 호출해서 유선 랜 연결로 해결 봤습니다. 그래도 끄트머리 코너 방이라서 양사이드가 창문이라 좋았습니다. (사진에 나온 커튼 부분이 전부 창문, 뷰가 딱히 볼 것은 없지만 차가운 도시 호캉스 느낌 충만한 정도) 방 면적은 넓은 편이었고, 클로짓 공간이 따로 빠져 있어서 좋습니다. 욕실도 꽤 넓어요. 욕실 내 욕조랑 샤워부스가 따로 있습니다. 이 부분 완전 만족했습니다. 전체를 뜯어고친 게 아니라 교체할 것만 교체한 리노베이션을 거친 것인지 구석구석 세월이 느껴지는 부분들이 있었던 게 좀 아쉬웠지만 룸 컨디션이 청결해서 크게 불편하진 않았습니다. 근처 다른 호텔들보다 위치가 괜찮은 편입니다. 호텔 건물 내 스타벅스랑 자체 카페(?)같은 게 있어서 편리했습니다. 무엇보다 코로나 19 때문에 청결에 민감한데 리모콘 소독하고 밀봉해서 넘겨주시는 메이드 분들의 세심함에 감사했습니다."
2662,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-10,10.0,접근성 좋은 호텔,룸이 상대적으로 넓었고 쾌적하여 2박 할 동안 만족스러웠습니다. 주차장은 좀 협소했고 다른 부분은 좋았습니다.
2663,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-10,10.0,좋아요~,"깔끔하고 , 친절하고, 가성비좋고 좋아요~~^^"
2664,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-10,10.0,출장숙소이용에 좋음,방도 크고 주변 식당도 많아 편함. 다만 코로나 걱정이 있는데 종이컵이 아니라 머그컵이라 아쉬움이 있음
2665,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-10,10.0,편안한 휴식,편앙한 휴식이였네요. 5박했는데 예약건수당으로 계산한다고 드로우 1개는 쫌...
2666,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-09,8.0,좋아여,근처 다른데보다 방도 큰듯하네요 주차도 잘되어있고 잘쉬다왔어요. 근데 뷰는 옆사무실이 훤히보여요
2667,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-09,10.0,좋아요,위치도 좋고 인근에 먹거리골목도 있어서 호캉스하기 좋았어요
2668,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-09,10.0,포포인츠구로 - 여기가 쩌는 이유 - 1+2 완성본,"[전국 호텔 관계자 여러분~ DM으로 뒷광고 문의하지 마세요.] [저는 내돈 주고 내가 그냥 직설 후기 다는 사람임] [숙박도 내맘, 호텔 선택도 내맘, 후기도 내맘임 DM 치지 마셈 죽여버림] 안냐세여. 인터파크 ""여기가 쩌는 이유"" 성지 후기 남기는 사람입니다. 드디어 포포인츠 구로에도 제가 입성을 했습니다. 3박 후기 남깁니다. 구로 이마트 바로 앞임 직장인 퇴근길 지하철 가까움 주변에 식당 많고 마트 맛집 많고 뷰는 호불호가 갈림 싼 방은 뷰 쓰레기 그걸 감안해도 호텔이 너무 좋음. 해는 들어옴 다행 4층 줌 책상이 앞뒤로 존나 넓음, TV가 큼, 1층 정면에 로비, 왼쪽에 엘리베이터함 카운터와 엘리베이터가 분리되어 있지 않음, 칫솔 치약 면도기 줌 욕조 안전 배수구가 없음 (특정 수위 이상이면 물 빠지는 상단 홀 말하는 거임 이거 없음), 개인적으로 물 자동으로 빠져서 빡치는데 여기는 그런거 없어서 좋음. 이건 호불호 갈릴 듯 면도기, 치약, 칫솔 일회용 비치 무료, 카누큰거 2개, 설탕, 티 2개 비치 무료 특징, 테팔 1800W 헤어드라이기 풍량 + 온도 3단계 각각 개별로 조절 가능, 미용실급 헤어드라이기 ㄷㄷㄷ 아이러니하게도 바로 옆 롯데시티명동과 다른게 뭐지? 생각하다가 이 헤어드라이기가 역대급임 여성, 탈모 걱정인 40~50대 분들은 이 호텔 드라이기가 진리임, 개인적으로 집에서 2000w 미용실 드라이기 쓰는데 서울 지금 껏 가본 호텔 중 여기 헤어드라이기가 깜놀할 정도로 성능 좋음 대박 ㄷㄷㄷ 호텔 바로 위 스벅, 호텔 바로 나와서 오른쪽 꽈배기 가게, 바로 건너편 서브웨이, 깔깔거리, 혼밥 백반집, 왼쪽 대각선 신호등 1번 건너면 바로 이마트 그냥 호텔 앞이 이마트임 위치가 레알 존나 ㅅㅂ 극강임 옛날 구로 마리오 아울렛 시절 그 구로 생각하시면 안됨 구로 개 좋음 아니 구로가 좋은게 아니고 여기 호텔 위치기 극강으로 좋음 미친 입지임 호캉스 하기 딱임 이마트 바로 앞이라 1분 거리 과일 쪼가리 같은거 사다가 TV보면서 냠냠 개꿀! 나중에 또 묶고 후기 쓰겠음 후기 작성자 ""인터파크"" ""여기가 쩌는 이유"" 작성하고 있는 역대 성지 토종 국산 트립어드바이져 - 전세계 4성급 호텔 200개 이상 묶어본 사람 - 서울 4~5성급 호텔 대부분 투숙 해본 실제 사람 - 올해만 서울에서 40박 이상 실제로 해본 사람 ,,, ㄷㄷㄷㄷ (본 후기글 도용 시 저작원 침해 바로 형사소송 들어갑니다.) (본 후기글은 향후 서울 호텔 전부 살아봤다. 책 내용으로써 저작권 입니다.) (퍼가지 마시기 바랍니다.) [전국 호텔 관계자 여러분~ DM으로 뒷광고 문의하지 마세요.] [저는 내돈 주고 내가 그냥 직설 후기 다는 사람임] [숙박도 내맘, 호텔 선택도 내맘, 후기도 내맘임 DM 치지 마셈 죽여버림] ㅅㄱ"
2669,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-09,10.0,포포인츠구로 - 여기가 쩌는 이유 - 1,"[전국 호텔 관계자 여러분~ DM으로 뒷광고 문의하지 마세요.] [저는 내돈 주고 내가 그냥 직설 후기 다는 사람임] [숙박도 내맘, 호텔 선택도 내맘, 후기도 내맘임 DM 치지 마셈 죽여버림] 안냐세여. 인터파크 ""여기가 쩌는 이유"" 성지 후기 남기는 사람입니다. 드디어 포포인츠 구로에도 제가 입성을 했습니다. 3박 후기 남깁니다. 구로 이마트 바로 앞임 직장인 퇴근길 지하철 가까움 주변에 식당 많고 마트 맛집 많고 뷰는 호불호가 갈림 싼 방은 뷰 쓰레기 그걸 감안해도 호텔이 너무 좋음. 해는 들어옴 다행 4층 줌 책상이 앞뒤로 존나 넓음, TV가 큼, 1층 정면에 로비, 왼쪽에 엘리베이터함 카운터와 엘리베이터가 분리되어 있지 않음, 칫솔 치약 면도기 줌 욕조 안전 배수구가 없음 (특정 수위 이상이면 물 빠지는 상단 홀 말하는 거임 이거 없음), 개인적으로 물 자동으로 빠져서 빡치는데 여기는 그런거 없어서 좋음. 이건 호불호 갈릴 듯 면도기, 치약, 칫솔 일회용 비치 무료, 카누큰거 2개, 설탕, 티 2개 비치 무료 특징, 테팔 1800W 헤어드라이기 풍량 + 온도 3단계 각각 개별로 조절 가능, 미용실급 헤어드라이기 ㄷㄷㄷ 아이러니하게도 바로 옆 롯데시티명동과 다른게 뭐지? 생각하다가 이 헤어드라이기가 역대급임 여성, 탈모 걱정인 40~50대 분들은 이 호텔 드라이기가 진리임, 개인적으로 집에서 2000w 미용실 드라이기 쓰는데 서울 지금 껏 가본 호텔 중 여기 헤어드라이기가 깜놀할 정도로 성능 좋음 대박 ㄷㄷㄷ 호텔 바로 위 스벅, 호텔 바로 나와서 오른쪽 꽈배기 가게, 바로 건너편 서브웨이, 깔깔거리, 혼밥 백반집, 왼쪽 대각선 신호등 1번 건너면 바로 이마트 그냥 호텔 앞이 이마트임 위치가 레알 존나 ㅅㅂ 극강임 옛날 구로 마리오 아울렛 시절 그 구로 생각하시면 안됨 구로 개 좋음 아니 구로가 좋은게 아니고 여기 호텔 위치기 극강으로 좋음 미친 입지임 호캉스 하기 딱임 이마트 바로 앞이라 1분 거리 과일 쪼가리 같은거 사다가 TV보면서 냠냠 개꿀! 나중에 또 묶고 후기 쓰겠음 후기 작성자 ""인터파크"" ""여기가 쩌는 이유"" 작성하고 있는 역대 성지 토종 국산 트립어드바이져 - 전세계 4성급 호텔 200개 이상 묶어본 사람 - 서울 4~5성급 호텔 대부분 투숙 해본 실제 사람 - 올해만 서울에서 40박 이상 실제로 해본 사람 ,,, ㄷㄷㄷㄷ (본 후기글 도용 시 저작원 침해 바로 형사소송 들어갑니다.) (본 후기글은 향후 서울 호텔 전부 살아봤다. 책 내용으로써 저작권 입니다.) (퍼가지 마시기 바랍니다.) [전국 호텔 관계자 여러분~ DM으로 뒷광고 문의하지 마세요.] [저는 내돈 주고 내가 그냥 직설 후기 다는 사람임] [숙박도 내맘, 호텔 선택도 내맘, 후기도 내맘임 DM 치지 마셈 죽여버림] ㅅㄱ"
2670,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-09,10.0,편안한 휴식,편안하게 잘 쉬고왔습니다 메크업시 방도 정리정돈도 잘되있구요 굿
2671,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-08,10.0,잘 다녀왔습니다,회사 연장근무후 편하게 쉬고 왔습니다. 가까운곳에 있어서 이용하기 편리했어요. 가끔 이용합니다.
2672,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-07,9.6,가성비가 훌륭한 호텔,현재 프로모션중이라 그런지 가성비가 좋더라고요. 가장 기본 객실도 다른 호텔에 비해 넓은 것 같고요. 침대도 편하고 아기침대도 새것처럼 깨끗했어요. 앞에 빌딩들에 막혀 다소 답답한 면은 있었지만 어짜피 구로는 빌딩들 때문에 뷰라고 할게 없어서 크게 신경 안썼어요. 조식 메뉴도 알차고 가격대비 퀄리티도 훌륭했어요. 대부분 장점이 많은데 몇가지 단점이 있다면 바닥이 카펫이라 아기때문에 좀 걱정되더라고요. 실제로 바닥에 먼지가 너무 많아 아쉬웠습니다. 그리고 주차장이 다소 번집했습니다만 두가지 외에는 전체적으로는 나름 만족스러웠습니다.
2673,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-07,10.0,가성비가 훌륭합니다,현재 프로모션중이라 그런지 가성비가 좋더라고요. 가장 기본 객실도 다른 호텔에 비해 넓은 것 같고요. 침대도 편하고 아기침대도 새것처럼 깨끗했어요. 앞에 빌딩들에 막혀 다소 답답한 면은 있었지만 어짜피 구로는 빌딩들 때문에 뷰라고 할게 없어서 크게 신경 안썼어요. 조식 메뉴도 알차고 가격대비 퀄리티도 훌륭했어요. 대부분 장점이 많은데 몇가지 단점이 있다면 바닥이 카펫이라 아기때문에 좀 걱정되더라고요. 실제로 바닥에 먼지가 너무 많아 아쉬웠습니다. 그리고 주차장이 다소 번집했습니다만 두가지 외에는 전체적으로는 나름 만족스러웠습니다.
2674,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-07,8.4,좋아요,좋아요 잘다녀왔어요 위치더좋고 주차도 잘되어있네요
2675,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-07,10.0,또 오고 싶었던 포포인츠,룸이 의외로 좀 넓어서 좋더라구요 테이블있어서 사다 먹기도 좋았고 티비 큰것도 맘에 들어요 넷플릭스 아이디가 없어서 못봤는데 그런 패키지도 있음 좋겠더라구요 아이랑 이틀 호캉스 잘 하고 왔네요 참 어메니티는 넘 별루에요 남자스킨 냄새난다더니 진짜 그렇더라구요 교체해 보시는게 어떨까 싶네요
2676,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-07,10.0,포포인츠 구로,찾아가기도 쉽고 호텔 주변으로 음식점도 많았어요 먹고 들어가기도 편하고 침구도 좋았어욤!!!!!
2677,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-07,10.0,포 포인츠 바이쉐라톤,주말 호캉스 즐기기 위해 인터파크 투어를 검색중 특가로 특급호텔에서 호캉스 즐기고 왔습니다. 구로디지털단지 인근 먹자골목이 있어서 저녁 식사 및 놀기에 좋았구요. 호텔 객실 컨디션은 특급이 괜히 특급이겠습니까? 침구류 깨끗하고요 어메니티 좋구요 에어컨 조절하기도 편하고 시원하게 잘 즐기고 왔습니다. 다음에 또 이용할 의사 있습니다.
2678,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-07,9.6,위치 조아요,먹자골목 인근이라 대로변 차량소음 외에는 만족스러움
2679,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-07,10.0,너무 좋았어요,직원분들도 친절하셨고 접근성도 좋았어요
2680,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-06,10.0,좋습니다,넷플릭스나 웨이브가 가능한 티비 푹신한 침대 수압이 너무 쌘건 좀 단점이지만 구로에 있는 3-4성급 호텔 중에선 제일 괜찮습니다
2681,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-06,10.0,꽤 괜찮습니다,넷플릭스나 웨이브가 가능한 티비 푹신한 침대 수압이 너무 쌘건 좀 단점이지만 구로에 있는 3-4성급 호텔 중에선 제일 괜찮습니다
2682,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-06,9.6,좋았어요,1주년 기념이라고 도시락가방도 받고. 룸 깔끔하고 욕조가 있어서 좋았습니다. 접근성도 굿!
2683,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-06,7.8,저렴한 가격에 기분을 내고 싶다면,"지난 토요일 에 다녀왔습니다. 2호선 구로디지털단지역 2번 출구에서 먹자골목을 지나쳐 오면 바로 위치한 호텔로, 부근에서 저녁 약속을 잡고 숙박 하면 금상첨화인 곳 같습니다. 1층에 스타벅스와 올리브영이 있어서 커피를 마시거나, 간단한 위생용품은 구입 가능합니다. (그런데 호텔 직영 카페도 바로 옆에 같이 있습니다. ㅎㅎ) 비록, 방은 좀 건조하고 테이블이 딱딱해서 그렇게 편하게 이용할 수는 없었지만, 그것보다 TV에 스마트 기능이 있어서 유튜브나 넷플릭스를 볼 수 있다는 최강 장점이 있습니다. 그리고 조식 역시 갓성비라 불릴 만큼 만족스러워서 나름 편안한 1박 2일을 보낼 수 있었습니다."
2684,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-05,10.0,"좋아요,,,","가성비 대비 여러가지로 좋아요,,,, 위치도 좋고,,, 직원도 친절하고,,, 음식도 좋고요,,, 재방문 의사있네요,,,,,,,,,,,"
2685,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-05,10.0,깔끔하고 좋습니다,방도 넓고 침대도 큼직하고 티비도 스트리밍 되고 푹쉬다 가기에는 딱 좋습니다 미니바는 이용안해서 가자마자 빼두는데 그냥 룸서비스로 바꿔도 되지 않을까 주변에 편의시설이 없는것도 아니라
2686,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-05,8.4,너무 만족했어요,사전에 요청한 사항 모두 반영해주시고 객실도 깨끗하고 조식도 너무 맛있었어요!
2687,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-03,10.0,좋은 호텔입니다.,고객의 요구를 친절하게 반영하여 편안하게 해주는 호텔입니다. 재방문하고 싶은 곳입니다.
2688,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-03,10.0,아주 만족합니다,이쪽 동네는 처음 가봤는데.. 브랜드 호텔 가격이 아주 저렴하네요... 다음에도 또 이용해야겠습니다.
2689,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-03,7.2,깔끔하네요,저렴하게 잘 다녀왔어요 깔끔했습니다.
2690,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-02,10.0,가성비 좋음,가성비 좋은 호텔입니다. 가성비 좋은 호텔입니다. 가성비 좋은 호텔입니다.
2691,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-02,7.2,쏘쏘,나쁘진 않았어요. 위치나 그런거 따졌을때 앞으로는 안갈듯
2692,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-02,10.0,굿,너무좋습니다. 신축이라서 깨끗함은 물론이고 직원들모두 너무 친절하셨어요 특히 티비리모콘 소독해주시는게 가장 좋았던거같아요. 침구류도 푹신푹신하고 역에서 가까워서 접근성도 좋았습니다. 꼭 다음에 다시 방문하고싶어요
2693,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-02,7.2,좋아요,근처 갈일있을때 자주 이용하는데 다들 친절하시고 근처 먹을곳도많아 편리합니다.
2694,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-02,7.2,좋아요,직원분들 친절하시고 근처 먹을곳도 많고 일층에 스타벅스도있어서 잘이용했습니다.
2695,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-02,10.0,4성급 호텔인데 가격도 저렴 정말 최고!!,급하게 호텔 잡았는데 2시 체크아웃에 런치까지해서 인터파크 금도끼 했더니 110812원? 이가격에 하루 묵었는데 진짜 추천드릴게요! 침대와 이불 너무 좋고 우선 전 냄새에 민감한데 청소를 잘 하시나바요 너무 깨끗하고 티비도 우선 커서 너무 재밌게 봤어요! 런치는 사람이 별로 없어서 좋은데 문제는 12시부터 2시까지 가능한데 늦잠자고 1시에 같더니 초밥이 말라 비틀어지고 몇개 없었는데 더 달라고 하니 초밥은 안주시더라구여 ㅜ 그래도 바베큐 모자르다니까 바로 구워주시고 스테이크 주는줄 몰랐는데 다른 테이블 보니 드시길래 직원분께 물어보니 스테이크 한조각 주는것 같던데 엄청 많이 주셔서 놀랬어요! 우선 서비스는 너무 친절해서 감동 받았어요! 테이블32레스토랑 직원분들 너무 친절해서 또 방문하고 싶고 로비에 있는 직원들과 카페직원들 다 너무 친절하세요! 여기 기대 안하고 갔는데 너무 좋았어요! 애매하게 구로디지탈단지에 있어서 아마도 비지니스 고객 유추하는것 같은데 호캉스로도 좋은것 같아요! 사람이 없어서 지금같은 코로나일때 이쪽에 묵는것도 나쁘지 않을꺼 같아요! 다만 아쉬운건 화장실 샤워기 수압이 너무 약해요 ㅠㅠ 그거 빼고는 퍼펙트! 전 재방문 의사 있어여! 여기 진짜 강추해요!
2696,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-02,10.0,좋아요,근처에 먹을게 많아서 접근성 위치가 좋네요
2697,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-02,10.0,깨끗하고 좋아요~,"급 예약하고 이용했습니다. 근처 롯데,신라 스테이등 모두 이용해 봤는데 위치도 그렇고 룸 컨디션도 조식도 쉐라톤이 가장 좋았습니다. 욕실에 욕족가 있는것도 좋았고 tv도 65인치 이상 되는것 같았어요.ㅎ 조식도 맛있게 잘 먹었습니다.또 이용하고 싶어요~"
2698,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-02,10.0,고급지고 추천합니다,이근방에서 가성비로는 이만한퀄 따라잡을데 드문데요.. 갓심비로쳐도 아주좋네요 굿굿 만족했습니다. 조식부페도 좋았습니다.
2699,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-02,9.6,굿,가성비 좋은호텔 . 호텔안에 스타벅스와 빵집이 있어서 편리.
2700,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-02,9.6,굿,여행차 며칠 묵었는데 주변에 관광으로는 조금 위치가 애매하지만 호텔은 좋아요
2701,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-02,9.6,좋아요,직원분들 너무 친철하시고 룸 청결해요
2702,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-02,10.0,좋아요,시설 좋고 근처 늦게까지하는 음식점 많아요
2703,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-01,9.0,구로디지털 역이랑 제일 가까운거같아요,위치도 서비스도 갈때마다 기분좋게 나와요 ㅎㅎ
2704,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-01,10.0,위치 좋아요,위치 좋고 역에서 금방이라 좋았습니다. 객실은 넓고 깔끔하네요 좋았습니다.
2705,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-01,10.0,나혼자 호캉스하기 너무좋은 쉐라톤구로!,"늦은저녁 입실해서 혼자 호캉스를 즐겼는데 TV도 크고 방도 넓어서 좋았습니다. 새벽형인간이라 아침일찍일어나서 조식먹으러 갔는데 역시아무도 없더라구요.. ㅎㅎ 사람이없으면 음식퀄리티가 떨어지기 마련인데 퀄리티 너무좋고!! 그때그때치워주셔서 만족했어요. 아, 밤에 옆방에서 너무시끄럽게 떠들어서 잠을 설쳤는데, 프론트에 조용히 해달라고 요청했는데 두번만에 조용해져서 겨우잠들었네요. 음식퀄리티좋고, 룸컨디션도 너무놓아서 다시또가서 쉬고싶네요^^"
2706,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-01,10.0,가성비 좋은 호텔,구로디지털단지역 2번출구에서 직진하면 건너편에 호텔이 바로 보이고 1층엔 스벅과 베이커리가 있으며 근처 맛집이 많다. 2인조식 포함하여 11만대로 결제했는데 객실도 넓은편이고 깔끔하며 조식도 알차게 먹었다. 아쉬운건 외투에 바깥공기냄새가 느껴져 탈취제를 뿌리고 싶었는데 그런건 없었고 크루와상이 여기서 만드는게 아니라 사온것을 다시 굽기만 하는거라 시럽 안바른걸 요청할 수가 없었으며 크기도 무척 작았다. 레스토랑 직원들은 무척 친절하여 아이스라떼를 직접 만들어주고 떡국이 가장 맛있었다. 주변맛집으로는 호텔옆건물에 누룽지통닭+독일생맥주set와 만두집 김치만두가 피도얇고 속이 꽉 차서 맛있게 먹었으므로 추천한다.
2707,포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,9.4,2020-01,9.2,괜찮았어요,룸컨디션도 괜찮았고 침대도 푹신해서 좋았어요 직원분들도 친절하셨구요 다시 이용 계획있습니다
