HotelName,HotelAddress,HotelRating,ReviewDate,ReviewTitle,ReviewRating,Positive,Negative 
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-4,강력 추천,10,"숙소의 위치와 청결도, 깔끔한 조식이 좋았습니다",딱히 아쉬웠던 점은 없고 공간이 조금 좁아서 답답했던 점과 8층부터 로비라서 엘리베이터를 많이 기다려야한다는점 그리고 1층에 편의점이 없어서 조금 걸어가야했던 점 이런게 약간 불편했지만 괜찮았어요.
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-4,광회문근처 최고 신라스테이광화문,10,깨끗하고 접근성도 좋아요,개별난방이아닌 중앙난방인거 같음 더워서 에어컨 안나오냐 프론트에 문의하니 환절기라 불가능하다고 답변들음 결국 창문열고잣는데도 더움
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-4,실망스러움,4.6,침구가 편안했고 뷰 좋은곳으로 배정해주셔서 좋았습니다.,"위치가 좀 별로, 뷰도 이상한데라서 실망"
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-4,만족,6.2,신라스테이 매번이용합니다. 방 깔끔하고 서비스 친절하고 전체적으로 좋아서 자주 찾습니다.,"조식이 너무 형편없었음. 조식 종류도 너무 없었음.
완전 기본 조식메뉴만 있다니.... 실망이 너무 컸음.
이가격으로 더 맛잇는 조식호텔을 갔을텐데....
그리고 광화문 쪽은 처음이었는데, 광장있는 곳이 너무 위험해보였음."
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-4,강력 추천,10,"조식 불포함입니다. 방에 커피, 차 등이 있어 이용했습니다. 생수 한 병 기본으로 줍니다. 냉장고가 작아서 뭘 많이 넣기 힘들어요.
비누, 샴푸, 컨디셔너, 바디로션, 바디샴푸까지 아베다 제품을 사용합니다. 
수건 넉넉하게 있어 편하게 사용했구요.
객실에 욕조가 있어 밤에 편히 사용했습니다. 
15층, 광화문광장이 보이는 방향이었지만, 주변 건물들로 뷰는 그럭저럭이었습니다.
근처에 편의점, 10분거리에 올리브영 등 편의시설이 많아서 필요한 것들은 거기서 구입했어요.
경복궁까지 도보로 15-20분? 정도 걸렸네요.",청소후에 방에 들어가면 미묘하게 걸레빤듯한 냄새가 나요.
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-4,강력 추천,10,"조계사가 보이는 뷰로 주셔서 굉장히 좋았습니다.
도심 한가운데 빌딩 속에서도 마음이 매우 편안해지는 경험을 했어요
가성비 좋습니다. 직원분들도 친절합니다.",화장실에 수건을 여유있게 준비해줬으면 더 좋겠다.
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-4,매우 나쁨,2.9,위치가 광화문이라 편하고 직원들이 친절합니다.,"아침에 절에서 나는 소리가 너무 컸습니다, 체크아웃 시간에 사람들이 붐벼서 로비 이용이 어려웠습니다."
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-3,강력 추천,10,"희망했던대로 조계사 쪽이 보이는 방이었는데, 확실히 빽빽히 들어찬 건물을 보는 것보다 마음에 안정을 주는 뷰였습니다. 그리고 침구류를 항상 잘 정리해주셔서 좋았습니다. 자주 오가던 동네에서 호캉스를 하다보니 교통편은 더할 나위 없이 편했고요.",딱히 없습니다
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-3,아기랑 잘 잤어요,10,"위치 매우 좋고, 가성비 좋아서 만족스러워요",방음이 잘 안되네요
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-3,보통,5.8,가성비 좋아요,"방음이... 호텔 명성에 맞지 않게 너무 형편이 없었습니다.
아침, 복도에서 돌리는 청소기 소리며, 옆방인지 어느 방인지 알 수 없지만... 옆 방 대화하는 소리가 또렷이 들리더군요."
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-3,강력 추천,10,프라시버시가 보장되어서 특히 좋았어요.,욕실 물때
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-3,광화문 근처 가성비 갑 신라스테이광화문!,10,"침대 푹신하고 좋구요 깔끔했어요
위치도 좋고 방이 넓어 파티하기 좋았습니다",호텔바닥이 저렴해보여요
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-3,신라라는 말을 쓰는데 시설준비가 덜 되어 있었어요,4.6,위치도 최고고 가성비도 좋아서 잘 머물다 갑니다,"방이 비교적 좁은 점
광화문역이 아는 종로3가역에 있는 점"
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-3,만족,6.2,위치가 좋았고 데스크 직원분이 친절해서 좋았습니다,퇴실할때 복도 벽에서 무지막지 큰 바퀴벌레를 보았네요
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-2,위치나 시설 아주 만족~,10,청결 조용,"에어컨이 25도까지만 되고 그 밑으로는 안내려가서..
좀 더웠어요"
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-3,강력 추천,10,"주변 인프라와 교통이 편리해서 좋았네요
생각보다 방간 소음도 적은 편이고",침대가 너무 작았어요 조금 험하게 자는 사람이랑은 같이 침대 못 쓸듯요
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-3,강력 추천,10,늦게 도착해 저녁식사가 어려울줄 알았는데 주변에 식당이 많아서 좋았음,뷰가 생각보다는 별로였던 것 같습니다. 호텔내에 편의 시설이라던가 즐길거리가 부족합니다.
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-2,강력 추천,10,"24시간 리셉션이라서 체크인하는데 문제가 없어 좋았고 요청사항도 잘 들어주셨어요. 그리고 방 컨디션이 깨끗했고, 조용했으며 온도도 적절해서 숙면할수있는 공간이었습니다. 위치가 좋아서 다음에 친구가 온다면 또 숙박하고싶네요",인터넷 티비가 됐으면 좋았을것
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-2,강력 추천,10,좋은 위치 맛있는 조식,욕조 부스에서 샤워하면 물이 바닥에 다 튑니다. 근데 욕실 러그가 없어요. 12만원 약간안되는 가격에 머물렀는데 방이 정말 좁습니다. 많이요.
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-2,강력 추천,10,"위치가 광화문이라 교통이 편리하고 삼청동 등 주변 볼거리, 편의시설 많음.
직원들이 친절함",없어요!
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-2,"위치, 신설이라는점 빼고 신라 브랜드 이미지에",5.8,"직원들이 친절하고 고객의 요청사항에 적극적으로 대처해줍니다.
위치가 편함",아침식사 포함하면 좀 더 저렴했으면 합니다.^^
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-2,강력 추천,10,"광화문점은 위치가 좋아 삼청동 광화문과 가깝고 주변 편의시설이 많다.
직원들의 친절함. 고객의 요구사항에 최선을 다해 들어주고 해결해 주려고 노력하심.",가격대비 방이 좁은 느낌은 있음..
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-2,그럭저럭,5.4,가족끼리 서울 나들이 할 때 이용하기 편함.,욕조 불청결
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-2,강력 추천,10,"위치도 좋았고, 주차도 좋았고.. 다만 고층뷰를 생각하고 돈을 더 지불해서 예약했는데 너무 별로였어요. 조계사뷰 상상했는데, 그게 아니어서 커텐 닫고 지냈습니다. 샤워기 거치대도 고장나서 헤드를 손에 쥐고 씻어야 했고.. 말한다는걸 깜빡하고 체크아웃 했네요.. 15층입니다. 가성비는 좋지만.. 또 갈것 같진 않아요... 갈곳이 없어서 어쩔 수 없이 숙박하게될 정도의 곳이었습니다~",침대사이즈가 생각보다 작았어요~
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-2,강력 추천,10,"디럭스 더블 1박했는데
좋아요 편하고 ~",창 쪽 청소상태 불량 나머진 만족
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-2,강력 추천,10,호텔 깨끗하고 하루 묵기 좋았다고 하심,하우스키핑 외주라 돈벌이 수단인지 정성스러움이 없음
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-1,나쁨,3.8,위치가 매우 좋습니다,"호텔는 정말 좋았습니다.
친절하고 깨끗하고,
전망도 좋고.
다만 조계사 불경소리...
아침에 문열어놨다가 식겁....했네요."
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-1,만족,6.2,"위치가 광화문이라 편의시설도 많고 이동이 편함
직원들이 친절함. 고객의 니즈를 적극적으로 반영하려는 태도가 인상적","한글 이름으로 예약을 했는데, 호텔 측에서 ”신”을 shin 이 아닌 sin 으로 기입해 체크인하는 순간부터 기분이 나빴다"
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-1,강력 추천,10,코로나 사태에도 불구하고 정말 직원들이 철저한 위생관념이 정말 좋았습니다.,없음.
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-1,실망스러움,4.6,"화장실이 투명유리로 되어있지 않아서 좋았어요!! 창가쪽에 선반이 있어 테이블처럼 사용할 수 있어 편했어요!
위치도 종각역, 광화문역이랑 가깝고 주변 명소와도 가까워서 서울여행하기는 딱 좋은 위치인것 같아요",바닥 청결 상태가 안 좋았음. 두 명이서 묵기에 의자가 하나 뿐이라 객실에서 뭔가 같이 먹거나 할 때 한 명은 어정쩡하게 책상에 기대거나 걸터앉아야 했음.
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-1,그럭저럭,5.0,위치가좋아요,화장실청소상태가 아주 좋지는 않았어요
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-1,강력 추천,10,"침구, 위치","객실 위생 개선이 절실히 필요함.
객실간 소음에 대한 방음이 떨어짐.
심지어 옆옆방 소음도 들림"
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-1,실망스러움,4.6,위치 좋고 청결하고 최고에요.,직원들 집안에 우환이 있는것처럼 우울함. 주차시설이 태부족.
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-1,실망스러움,4.2,"도보 20분거리안의 주요관광지, 맛집",구석구석은 낡고 먼지가 많음
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-1,강력 추천,10,광화문역보다 종각역과 가까워서 당황했지만 2시 입실시작인데 한 20분쯤 먼저 도착했지만 받아주셔서 감사했어요. 따뜻하고 깔끔하고 친절해서 좋았습니다.,유아베드사용이 어려운 점이 조금 불편했습니다
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-12,매우만족,10,잠자리가 편햇고 구청근처라 먹을곳이 많음,모기가 너무 많아서 정말 잠을 못잤어요. 산 속도 아니고 도심인데 모기가 한마리도 아니고 너무 많아서 제대로 자지도 못하고 바로 나왔네요.
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2019-1,보통,5.8,"요청사항에 조계사가 잘 보이는 방을 원한다고 했는데 친절하게도 직원분께서 너무나 잘 보이는 방을 잡아주셨어요
정말 감사드립니다",입구에서부터 인테리어 색상이 검은색이어서 어둡고 무거운 느낌을 줌.
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-12,강력 추천,10,침대도 편하고 깔끔하고 나머지는 다 좋았음.,"위생상태가 너무 엉망입니다. 
화장실은 곰팡이에 체모까지 발견됐고, 수건에서는 머리카락은 기본이고 걸레 수준으로 헤지고 얼룩이 있더군요.. 다시는 안 갈 것 같아요.."
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-12,강력 추천,10,"직원들의 서비스, 친절함은 매우 좋았음","청소하시분이 불친절해서 싫었어요 ㅠㅠ 
뭔가 화나있는거같은..ㅋㅋ 
의자도 너무 더럽고.... 종이깔고앉음 ..ㅋ"
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-12,강력 추천,10,광화문에서 행사만 없다면 늘 가장좋은 위치라고 생각합니다.,에어컨의 성능이 기대 이하였습니다.
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-11,잘 쉬었습니다,10,깨끗하고 편했다. 조식은 종류도 다양하고 만족스러웠다.,"룸이 청결하지 않았던 것 같아요.
의자, 쇼파는 밝은 곳에서 보면 얼룩에 먼지 가득한게 눈에 보여 앉기 싫을 정도였어요.
그리고 화장실 바닥도 더럽고 쾌적하단 느낌을 받지 못 했던것 같아요."
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-11,강력 추천,10,위치도 지하철과 그렇게 멀지도 않고 근처에 식당이 많아서 좋았습니다.,"1. 숙소에 모기가 돌아다녀서 밤에 잠을 못잠
2. 4일간 머물렀는데, 4일 내내 조식 메뉴가 형편없이 똑같았음
3. 방이 너무 작음"
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-10,완벽한 위치의 호텔,10,깔끔하고 위치좋아요,"에어컨 온도
두꺼운 침구
방문자 수 대비 적은 엘레베이터"
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-11,"편안한 침대, 편리한 위치, 깔끔한 조식ㅋ",10,"훌륭한 접근성, 깨끗한 객실, 편안한 침구",특별히 없읍니다
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-9,만족,6.2,위치,"욕실 어메니티에 바디워시는 있는데 바스타올이 없더라구요 살짝 당황스러웠습니다.
그리구 욕실을 제외하 방안에 거울이 하나 쯤은 있었르면 좋겠습니다 화장하고 렌즈끼고 하는데 계속 화장실 들어가서 했네요"
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-10,여행 및 출장 모두 최고의 위치,10,위치최고,위생이 조금 안좋았네요.. 이상한 머리카락(?)이 있었어요..
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-10,강력 추천,10,1층에 스티벅스가 있고 조계사 등불로 야경이 예뻤고 직원이 친절했으며 저녁식사 등 가성비 훌륭했다고 생각합니다,"수건과 이불에서 냄새가 조금나고, 드라이기가 정말 약했어요"
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-9,강력 추천,10,"위치 정말 좋았구요 
숙소 침구도 편안하고 푹 잘 쉬었습니다","아쉬웠던게 없는게 아쉬움,,,"
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-9,만족,6.2,깨끗하고 아늑했다,"숙소에 처음 입실 했을때 첫인상..
머리카락,갖가지 도구 포장지..정말이지 이게 청소가 된곳
인가하는 의문이..
숙박하는 내내 기분이 안좋았어요..
아이와 함께 갔는데 바닥에 맨발로 내려올때마다 얼마나 찜찜했던지"
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-9,고객응대부터 다시 해야...,4.6,위치도 너무 좋고 객실도 깨끗해서 너무 좋았어요 혼자 여행하는 분들한테 너무 좋을 것 같아요,"청소불량, 엘리베이터 불편, 너무 좁은 객실"
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-9,편하게 쉬었어요,10,전반적으로 깔끔한 느낌이 있었습니다.,너무 좁다....너무 좁아.....입구 찾기 어렵다....
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-9,강력 추천,10,침대가 너무 편했어요 햇빛 들어오는 채광도 좋고,화장실 환풍기가 없어요.
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-9,강력 추천,10,조용하고 높은 층에 배정받았는데 전망도 절이 보이는 트여있는 방이어서 좋았습니다. 청결문제 걱정이 많았는데 깨끗했어요.,샤워비품이 별로입니다. TV가 볼게 없음. 조식이 맛없음.
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-9,서울시내 관광을 한다면 추천하고 싶은 숙소,10,직원분들이 친절하고 전체적으로 깨끗하고 안락했습니다.,"침대시트에 작은 얼룩이 있었고
침대옆 테이블이 많이 부서져있어서 
썩 기분이 좋지않았습니다."
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-9,강력 추천,10,깔끔하고 위치도 좋아서 구경하기에 좋아요! 직원분들도 너무 친절하셨습니다 :),베게 목 아픔 . 중국인들 시끄러움. 방음 안됨. 문닫는소리 다들림
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-9,만족,6.5,전망이 좋았습니다.,"로비는 어수선하고, 직원들은 전혀 친절한 표정이 아니었고, 방이 너무 작고, 가구 등의 수준도 떨어지고, 심지어 화장실 욕조는 바닥이 단단하지 않아 샤워하는 내내 불안했고, 전체적으로 기대 이하였다."
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-9,강력 추천,10,잠자리 아침식사 모두 좋았지만 아침식사 시 쌀국수 서빙해주는 조리사 및 다른 음식 관리 직원들이 매우 불친절해서 당황스러웠습니다. 프론트 대스크 직원들은 정말 친절했어요!!!!!,"방이 너무 작아요
그리고 복도 소음이 너무 잘들려요"
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-9,최고입니다. 꼭 가보세요. 신라스테이 여러군데 가봤는데 광화문지점이 가장 좋았어요,10,깨끗하고 직원분들 친절,시베리아 스테이도 아니고 진짜 너무 추운데 요즘 이런날에 냉방밖에 안된답니다. 이유는 여쭤보니 냉방을 원하는 분들이 많답니다. 그럼 저처럼 난방을 원하는 사람은요?? 북극에 사는 손님들만 오나요?? 야외캠핑은 추울거라고 예상이라도 하죠. 여긴 예상치못하게 추우니 ㅜㅜ 저흰 춥다고 말하니 이불하나 더주시고 땡! 페트병에 따뜻한물 넣어서 안고 샤워가운 입고 잤네요. 옵션이 감기인가요? 욕조도 제대로 안씻어서 지저분했어요. 다시는 안갈꺼예요 신라싫데이 ㅜㅜ
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-9,나쁨,3.8,가성비,화장실 물이 역류해서 악취가 나서 한밤중에 방을 바꾸었는데.. 옆방에서 담배를 피워서 클레임을 넣었는데도 직원들이 전혀 무응답이었네요. 전화를해도 받지않고 겨우 통화하니 바쁘다고 짜증내서 한동안 담배냄새를 참아야했네요. 신라호텔계열이라 직원분들 프라이드가 있어서인지 손님을 좀 하대하는 느낌이 들었습니다.
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-8,그럭저럭,5.4,위치가 좋네요~,시설이 오래된 느낌이 들었고 벽지도 울퉁불퉁 했습니다. 방도 좁고 침대도 좁았습니다.
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-8,나쁨,3.8,"광화문광장 근처에 위치하고있어 경복궁, 북촌 등지를 도보로 이동해 구경하기 편리했습니다. 조식은 이용하지 않았고 객실 사이즈는 두 사람이 사용하기에 좀 타이트한 느낌이었습니다. 청결도와 서비스 친절도는 최상은 아니어도 상 정도는 되는듯 합니다. 가장 마음에 드는 부분은 호텔 위치입니다.","방에 거울이없어서 화장하기가 어려웠다
동행한분이 욕실에 있는상태에서 거울을이용해야했다.
신라스테이는 샴푸 비누같은 어메니티가 원래 박한편이면서 타올까지 야박하게 갯수가 작아서 여자둘이 쓰기에 불편했어요 달라고 부탁해도 좀그래요.
무엇보다 불편한점은 광화문점은 난방이 중앙공급시스템이라 객실에서 조절안되게 해두었으며 4월에 비가와 추워서 불편했어요 
아침조식 뷔페 식사후 옷에서 음식조리한 냄새가 베어서 안좋았어요 
신라스테이는 그냥 얼리버드로 싸게 자는 숙박 시설 정도이며 다시 이용하기에는 좀 그래요"
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-8,보통,5.8,침구류 욕실 어메니티,"기대를 하고 방문한 신라스테이는 많이 아쉬웠습니다.
먼저 첫번째 방음부분입니다.
(옆 객실에서 무슨 말을 하는지 다 들림)
두번째 욕실 상태가 좋지 않았습니다.
(변기, 세면대 등 군데군데 녹이 슨 부분이 보임 )
세번째 침대 밑에 청소가 전혀 되어있지 않았습니다.
(언제적 실내슬리퍼인지 모르겠으나 실내슬리퍼 한짝이 침대 밑에 있었음
그 외 쓰레기들 등)"
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-8,강력 추천,10,새벽출근이라 아침을 못먹어서 아쉬웠습니다. 깔끔하고 조용해서 쉬기 좋았어요!,방음이 약간 아쉬웠음. 복도에서 말하는 소리가 들렸음.
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-8,강력 추천,10,"위치가 끝내줍니다.
조계사 아침에 불경읽느라시끄러운 것만 빼면요.
이동은 정말 좋았어요.
편의시설도 가깝구요.
만족스럽습니다.",욕실의 욕조 바닥 상태가 매우 불량하였습니다. 바닥 플라스틱이 우글거려서 씻는 내내 불편했고 빠른 개선이 필요할 것으로 보여집니다.
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-8,그럭저럭,5.4,위치가 좋고 숙소도 편안하고 좋았음.,청소상태가 조금 아쉬웠던 부분이네요. 일하시는 분들 열심히 하시겠지만 좀 더 신경써주셨으면 좋겠어요. 샤워기 수압이 약했던게 또 조금 아쉽기도 하네요. 그래도 씻는데는 문제 없으니 괜춘 ㅎㅎ
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-8,강력 추천,10,서대문점이랑 광화문점을 비교하자면 서대문 점이 더 좋게 느껴지지만 시기적 특성으로 가성비는 광화문 점이 더 좋았습니다. 청결도 나쁘지 않았습니다.,"욕조에 가림커튼이 없어서 바닥에 물 튀는 점이 불편했고, 
드라이기 세기가 너무 약해서 머리가 말리는데 너무 오래걸렸습니다."
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-8,보통,5.8,층이 높아 앞에 탁 트인 도시뷰가 좋았음. 객실 크기도 아담하고 어매니티도 아베다로 좋았음. 작지만 욕조도 있어서 피로 풀기에 좋았음. 베딩 최고.,객실 청소 상태가 아쉬웠다. 테이블이나 욕실에 먼지가 쌓여있고 수건이 헤져서 낡았다.
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-8,가성비 좋은 호텔이었어요,9.0,"위치가 편해서 다니기 쉬움
주변에 편의시설이 많다.",너무 방음이 안 됨. 음주가무로 시끄러운 건 아니지만 생활소음이 전혀 커버되지 않음. 화장실 물 소리 대박
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-8,좋아요!,7.0,위치가 좋고 시설이 깨끗함. 가격도 적당하고 좋음,칼같은 2시 체크인
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2018-8,좋음,7.0,가성비가 좋음,"잠자리에 든 이후에 무슨 소리 인지는 모르겠으나 소음이 좀 들렸던것 같습니다. 덕분에 여러번 잠에서 깨어났고, 제가 좀 민감하기는 해도 그런것이 아쉽다면 아쉬운 점 입니다."
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2021-2,좋음,7.0,위치는 좋았고 직원분들도 친절해서 감사했습니다,겨울인데도 방안에 모기가 있음 모기 잡느라 잠못잠 프리미엄 침구 전혀 아닌듯 일반 호텔급의 그저그런 침구였음 프리미엄 기대한다면 장충동 신라호텔 가기바람 방음 전혀안됨 쉬러갔는데 아침부터 애 울어재끼고 윗층에서 애 뛰고 애엄마 다그치는 소리 복도에서 애아빠 짜증내는 소리에 잠깸 키즈카페온줄 복도소리도 다 들림 기본 어매니티가 아베다인거 말고는 객실내 편의수준이나 안내도 형편없음. 룸서비스 안내는 아예 없음 가성비 좋은곳 종로에 널려있으니 다른곳 찾아보길
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2021-1,최고,9.0,위치는 좋았고 직원분들도 친절했어요,"샤워실에 바닥에 까는 수건이 있으면 좋겠습니다. 옆방 소리에서 의자끄는 소리, 물소리 등이 간혹 들립니다."
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2021-1,"깔끔한 방, 편리한 교통, 아쉬운 주차",7.0,"아침식사로 부담이 되지 않는 종류(예, 두부나 순한 맛의 반찬류) 로 한두 가지 추가되면 좋을 듯함.",엘레베이터 너무 느림 너무 너무 너무 느림
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2020-12,최고,9.0,위치가 좋아요,3인 예약했는데 배스가운이 2개만 비치되어있어서 1개 더 요청드렸습니다.
호텔 신라스테이 광화문,"서울, 종로구 삼봉로 71",8.1,2020-12,좋음,7.0,"광화문이랑 가까움 ㅋㅋ
이동이 좋았음",내부시설이 허접하다
호텔 안다즈 서울 강남,"서울, 강남구 논현로 854",8.8,2019-9,강력 추천,10,깨끗하고 청결하고 아무래도 새 호텔이다보니 호텔 특유의 쾌쾌한 냄새가 없어서 좋았어요. 그리고 다른 국내 호텔보다도 밝은 인테리어와 분위기가 좋네요. 조식도 맛있었어요.,"조식을 먹는데 직원들이 매우 분주하고 바빠보였고, 오픈한지 얼마 안되서 그런가 커피 주문하고 2번 정도 주문 확인 했고 20분 만에 받아 볼 수 있었네요..."
호텔 안다즈 서울 강남,"서울, 강남구 논현로 854",8.8,2021-2,강력 추천,10,"아침 식사 맛있었어요.
수영장 생각보다 좋았어요.
실내도 깔끔해서 좋았습니다.
지하에 식당이 있어서 편했습니다.","주차비를 따로 받는 것이 다소 아쉬움을 자아냈습니다.
주차장에서 바로 객실로 올라가는 승강기 없는 점이 아주 조금 불편따리했습니다."
호텔 안다즈 서울 강남,"서울, 강남구 논현로 854",8.8,2021-2,친구들과 다녀왔던 서울여행 장소로 추천!!,9.0,위치가 좋아서 근교여행으로 맛집탐방등을 할 수 있음. 건물이 감각적이고 세련되고 깔끔. 미술관에 온 듯한 기분,수압이 살짝 약해서 샤워시간이 오래걸림. 침구가 살짝 불편. 샤워할때 방에서 볼 수 있음(반사됨)
호텔 안다즈 서울 강남,"서울, 강남구 논현로 854",8.8,2021-1,최고,9.0,음식이 단연 최고였어요. :-),"급하게 잡은 룸이라 좀 더 큰 룸을 잡을 걸 하는 아쉬움
도시 뷰가 생각보다 예쁘질 않아서 사진 찍기가 애매함."
호텔 안다즈 서울 강남,"서울, 강남구 논현로 854",8.8,2020-11,서울 도심에서 수영도 하며 편하게 쉬다 왔어요,8.0,"아침식사가 가장 마음에 들었고, 위치 또한 역 근처라 (근처 상가도 많고) 편했다.
수영장이 커서 좋았다.","저희 너무 웃긴게 창문 블라인드 없는줄 알고 
아침에 강제 조기기상 했거든요 ㅋㅋㅋㅋㅋㅋ
뒤늦게 찾아서 한참 웃었어요
개선점은 아니지만요 ㅎㅎ"
호텔 안다즈 서울 강남,"서울, 강남구 논현로 854",8.8,2020-11,친구들과 호캉스,10,"일단 위치가 너무 좋았고 주변에 맛집도 많고 
호텔 분위기가 부담없이 캐주얼하고 좋았어요
요즘 왜 인기인지 알것 같아요","방음이
안됨 ㅠㅠ"
호텔 안다즈 서울 강남,"서울, 강남구 논현로 854",8.8,2020-11,매우 좋음,8.0,"조식 굿
다 만족스러웠음",조식이 뷔페가 아니라 아쉬웠어요. 어쩔수없었겠지만 이젠 풀어도 되지 않을까요?
호텔 안다즈 서울 강남,"서울, 강남구 논현로 854",8.8,2020-10,가족 호캉스에 적합한 호텔,9.0,수영장이 넓고 좋았어요.,수납함이 튀어나와 있어 아이들이 부딪힐까 걱정이 되었음.
호텔 안다즈 서울 강남,"서울, 강남구 논현로 854",8.8,2020-10,깔끔하고 모던한 숙소,9.0,"크고 깔끔한 수영장 
청소상태",수압이 약한 약했고 더운 물이 잘 안나왔어요.
